Date;USDZAR Curncy;LOG RETURNS;ROLLING 30 DAY VOL;NEXT 7 DAY VOL
2009-08-20;7,9;-0,015075662;0,179594218;0,118223081
2009-08-21;7,81;-0,011457796;0,158907845;0,094020681
2009-08-24;7,8125;0,000320051;0,158582687;0,099354893
2009-08-25;7,8225;0,001279181;0,154292205;0,165128644
2009-08-26;7,865;0,00541834;0,155079773;0,196829877
2009-08-27;7,7861;-0,010082444;0,158620749;0,235137773
2009-08-28;7,7528;-0,004286024;0,158590615;0,235476597
2009-08-31;7,7771;0,00312945;0,155106103;0,227831393
2009-09-01;7,913;0,017323459;0,164742877;0,111733843
2009-09-02;7,8025;-0,014062781;0,168047063;0,13878683
2009-09-03;7,6444;-0,020470842;0,178861409;0,083028351
2009-09-04;7,6028;-0,005456753;0,179489012;0,135111893
2009-09-07;7,58;-0,003003401;0,174842663;0,143939392
2009-09-08;7,5171;-0,008332774;0,174065289;0,156959098
2009-09-09;7,5413;0,003214156;0,158131622;0,143048714
2009-09-10;7,567;0,003402107;0,15765035;0,171823841
2009-09-11;7,441;-0,016791439;0,154138431;0,143898435
2009-09-14;7,46;0,002550166;0,154437849;0,152385605
2009-09-15;7,365;-0,012816364;0,15728675;0,152995458
2009-09-16;7,3163;-0,006634314;0,156725842;0,148235481
2009-09-17;7,3858;0,009454502;0,155963451;0,139217772
2009-09-18;7,4233;0,005064464;0,152411592;0,15544442
2009-09-21;7,4738;0,006779869;0,148648922;0,147994506
2009-09-22;7,3778;-0,01292808;0,151727487;0,105152703
2009-09-23;7,4445;0,009000014;0,151620043;0,112281863
2009-09-24;7,475;0,004088615;0,149886788;0,208941258
2009-09-25;7,4113;-0,008558257;0,151248314;0,21223733
2009-09-28;7,439;0,003730569;0,152071896;0,289998539
2009-09-29;7,4313;-0,001035621;0,150002385;0,294477818
2009-09-30;7,5098;0,010508024;0,153197729;0,279998786
2009-10-01;7,7088;0,026153699;0,177042071;0,128685388
2009-10-02;7,6375;-0,009292209;0,179018559;0,190598451
2009-10-05;7,4758;-0,021399188;0,180144128;0,144219498
2009-10-06;7,43;-0,006145278;0,176298445;0,143831493
2009-10-07;7,432;0,000269143;0,164986416;0,154182411
2009-10-08;7,3325;-0,01347848;0,169260094;0,144624453
2009-10-09;7,4035;0,009636339;0,172952004;0,156839965
2009-10-12;7,3326;-0,009622702;0,173602;0,151328066
2009-10-13;7,3262;-0,000873196;0,173009978;0,170524822
2009-10-14;7,2366;-0,012305481;0,175889387;0,123175035
2009-10-15;7,2625;0,003572639;0,169199552;0,132997211
2009-10-16;7,35;0,011976191;0,174060706;0,122072901
2009-10-19;7,2928;-0,007812753;0,170946285;0,10893592
2009-10-20;7,3656;0,009932953;0,172757392;0,110083089
2009-10-21;7,4125;0,006347251;0,171236084;0,164634063
2009-10-22;7,3968;-0,00212029;0,17055831;0,257369076
2009-10-23;7,4625;0,008843004;0,171604436;0,257433165
2009-10-26;7,5895;0,016875234;0,174277546;0,261952938
2009-10-27;7,6719;0,01079859;0,175256619;0,318454734
2009-10-28;7,8739;0,025989189;0,192643585;0,315799414
2009-10-29;7,738;-0,017410236;0,20003643;0,300502928
2009-10-30;7,815;0,009901708;0,201682585;0,274601545
2009-11-02;7,9654;0,019062198;0,20870107;0,144144547
2009-11-03;7,8377;-0,016161738;0,215809112;0,148837377
2009-11-04;7,6238;-0,027670491;0,219649131;0,072262255
2009-11-05;7,5904;-0,004390642;0,218058634;0,168184745
2009-11-06;7,5358;-0,007219293;0,207585239;0,16738571
2009-11-09;7,4313;-0,013964188;0,211762907;0,150767538
2009-11-10;7,3768;-0,00736087;0,213098632;0,173041027
2009-11-11;7,3638;-0,001763836;0,208498774;0,17047909
2009-11-12;7,468;0,014051122;0,211166875;0,159185498
2009-11-13;7,4185;-0,006650345;0,209842597;0,14658158
2009-11-16;7,35;-0,009276567;0,212192235;0,18040775
2009-11-17;7,4438;0,012681158;0,211587754;0,171237424
2009-11-18;7,4522;0,00112782;0,211432625;0,21372769
2009-11-19;7,5365;0,011248592;0,211034349;0,274300006
2009-11-20;7,6117;0,009928654;0,210706432;0,266494977
2009-11-23;7,5015;-0,014583537;0,215244192;0,255123636
2009-11-24;7,4622;-0,005252724;0,215228154;0,268601008
2009-11-25;7,3313;-0,017697423;0,222911956;0,245210195
2009-11-26;7,5046;0,023363312;0,234169125;0,169745273
2009-11-27;7,4045;-0,013428242;0,231143107;0,141586387
2009-11-30;7,4046;1,35052E-05;0,2277134;0,145220666
2009-12-01;7,3;-0,014227081;0,211258435;0,07295075
2009-12-02;7,3373;0,005096579;0,207165519;0,089332645
2009-12-03;7,405;0,00918452;0,20671846;0,108387629
2009-12-04;7,4245;0,002629895;0,194667053;0,119703343
2009-12-07;7,4637;0,005265927;0,191058674;0,174798072
2009-12-08;7,5718;0,01437955;0,177341421;0,126208219
2009-12-09;7,5725;9,2444E-05;0,176798461;0,125188586
2009-12-10;7,544;-0,003770719;0,17562588;0,180446848
2009-12-11;7,5192;-0,003292796;0,169599987;0,179241661
2009-12-14;7,3968;-0,016412275;0,176583017;0,144856759
2009-12-15;7,4343;0,005056952;0,177170999;0,164517851
2009-12-16;7,4307;-0,000484359;0,171052461;0,219012054
2009-12-17;7,5394;0,014522536;0,176003656;0,226243785
2009-12-18;7,5646;0,003336868;0,172909276;0,224496665
2009-12-21;7,7317;0,02184929;0,181898186;0,102902575
2009-12-22;7,715;-0,002162275;0,182300005;0,107533758
2009-12-23;7,6135;-0,013243499;0,185121007;0,098072965
2009-12-24;7,5224;-0,012037751;0,186442986;0,092486358
2009-12-25;7,5315;0,001208989;0,18028611;0,086720832
2009-12-28;7,5133;-0,002419442;0,179585426;0,112123708
2009-12-29;7,4171;-0,012886638;0,174923737;0,11368517
2009-12-30;7,3875;-0,003998762;0,157295408;0,116391346
2009-12-31;7,398;0,001420311;0,151330279;0,162621564
2010-01-01;7,3903;-0,001041364;0,151365053;0,182557613
2010-01-04;7,2855;-0,014282258;0,151421649;0,139421323
2010-01-05;7,3172;0,00434167;0,15115826;0,146218403
2010-01-06;7,328;0,001474886;0,14799313;0,161716401
2010-01-07;7,4318;0,014065463;0,155058811;0,119813271
2010-01-08;7,3539;-0,010537306;0,15765828;0,086089514
2010-01-11;7,3768;0,003109155;0,149953513;0,085296978
2010-01-12;7,4409;0,008651869;0,153220652;0,049127751
2010-01-13;7,395;-0,006187713;0,153944568;0,121712411
2010-01-14;7,3893;-0,000771088;0,15371947;0,119966398
2010-01-15;7,3986;0,001257785;0,14434107;0,11462629
2010-01-18;7,3914;-0,000973631;0,143350198;0,162546773
2010-01-19;7,4025;0,001500619;0,143457559;0,161215324
2010-01-20;7,531;0,017210054;0,146698661;0,117039428
2010-01-21;7,6025;0,009449305;0,149552551;0,094764386
2010-01-22;7,6359;0,004383669;0,131477748;0,093219178
2010-01-25;7,5563;-0,010479158;0,135322142;0,142391085
2010-01-26;7,5788;0,002973223;0,129131585;0,136341814
2010-01-27;7,5953;0,002174759;0,122907151;0,142977155
2010-01-28;7,597;0,000223798;0,12287772;0,237485858
2010-01-29;7,6263;0,003849367;0,12300262;0,247732672
2010-02-01;7,4938;-0,017526788;0,129341701;0,188874734
2010-02-02;7,4751;-0,002498515;0,128869534;0,212896782
2010-02-03;7,51;0,004657969;0,129550538;0,214439052
2010-02-04;7,6925;0,024010362;0,149858835;0,191603418
2010-02-05;7,7872;0,012235532;0,143428149;0,17841365
2010-02-08;7,745;-0,005433886;0,145737393;0,182130516
2010-02-09;7,6753;-0,009040093;0,150352876;0,184518508
2010-02-10;7,7458;0,00914338;0,14680394;0,163885384
2010-02-11;7,6232;-0,015954532;0,152692764;0,121031122
2010-02-12;7,6938;0,009218581;0,154669369;0,099387665
2010-02-15;7,7303;0,004732862;0,153269151;0,110649699
2010-02-16;7,6548;-0,00981477;0,155716806;0,09217883
2010-02-17;7,6175;-0,00488467;0,156922251;0,115005755
2010-02-18;7,6353;0,002333999;0,156960281;0,114846494
2010-02-19;7,662;0,003490816;0,156914601;0,131202542
2010-02-22;7,72;0,007541318;0,158131789;0,13673403
2010-02-23;7,8005;0,01037347;0,152250856;0,081123588
2010-02-24;7,7338;-0,008587501;0,153102981;0,099162718
2010-02-25;7,76;0,003382001;0,152874126;0,063779174
2010-02-26;7,7154;-0,005764003;0,149839227;0,062561276
2010-03-01;7,642;-0,009558982;0,153371457;0,070077149
2010-03-02;7,6013;-0,005340064;0,15431987;0,088131126
2010-03-03;7,5;-0,013416265;0,160346821;0,075287868
2010-03-04;7,4753;-0,003298768;0,159877408;0,076030685
2010-03-05;7,4073;-0,009138252;0,152417421;0,042239585
2010-03-08;7,385;-0,003015084;0,152501405;0,035001393
2010-03-09;7,389;0,000541492;0,151554799;0,050987518
2010-03-10;7,4149;0,003499082;0,127633605;0,056709805
2010-03-11;7,4144;-6,74341E-05;0,119029989;0,063639052
2010-03-12;7,3944;-0,002701098;0,118505518;0,07769569
2010-03-15;7,3958;0,000189315;0,116189629;0,076036545
2010-03-16;7,3589;-0,005001806;0,11085002;0,072824473
2010-03-17;7,2979;-0,00832383;0,102899605;0,067738648
2010-03-18;7,3101;0,001670318;0,096753417;0,092436789
2010-03-19;7,3351;0,003414091;0,095818132;0,124083247
2010-03-22;7,32;-0,002060717;0,092283684;0,127518023
2010-03-23;7,325;0,000682827;0,09204974;0,136877235
2010-03-24;7,394;0,009375706;0,098008647;0,140837284
2010-03-25;7,4817;0,011791178;0,105865049;0,052293872
2010-03-26;7,4309;-0,006813057;0,103376542;0,084286065
2010-03-29;7,4058;-0,003383505;0,095222441;0,085865709
2010-03-30;7,3721;-0,004560872;0,093116769;0,09866108
2010-03-31;7,285;-0,011885165;0,096535052;0,078298137
2010-04-01;7,2288;-0,007744392;0,097448036;0,043568851
2010-04-02;7,2463;0,002417946;0,095947594;0,049689527
2010-04-05;7,2293;-0,002348781;0,095368093;0,047139132
2010-04-06;7,2435;0,001962302;0,088100594;0,048843289
2010-04-07;7,2778;0,004724104;0,090069573;0,039956876
2010-04-08;7,2738;-0,000549768;0,085890498;0,038474973
2010-04-09;7,254;-0,00272581;0,085812281;0,069180406
2010-04-12;7,277;0,003165649;0,086660677;0,072893753
2010-04-13;7,2998;0,003128261;0,086474925;0,117006754
2010-04-14;7,303;0,000438272;0,086527881;0,115887273
2010-04-15;7,308;0,000684416;0,086335577;0,120965557
2010-04-16;7,39;0,011158096;0,094235574;0,122992202
2010-04-19;7,4431;0,007159694;0,095441438;0,127859447
2010-04-20;7,3827;-0,008148003;0,095265395;0,186665084
2010-04-21;7,4023;0,002651337;0,095452395;0,203047878
2010-04-22;7,467;0,008702549;0,098691169;0,192461044
2010-04-23;7,4184;-0,006529912;0,101114832;0,190878776
2010-04-26;7,343;-0,010215922;0,10696368;0,171847649
2010-04-27;7,4837;0,018979844;0,119839033;0,188435716
2010-04-28;7,4202;-0,008521311;0,116914284;0,162911372
2010-04-29;7,3735;-0,006313519;0,11662228;0,146830568
2010-04-30;7,389;0,002099916;0,116399039;0,238708792
2010-05-03;7,4103;0,002878517;0,115766005;0,320925597
2010-05-04;7,572;0,021586309;0,127632557;0,274215081
2010-05-05;7,63;0,007630612;0,12498223;0,263105363
2010-05-06;7,781;0,019597019;0,137048583;0,18523916
2010-05-07;7,6597;-0,015712046;0,149043007;0,193122804
2010-05-10;7,4899;-0,022417372;0,16939201;0,085956255
2010-05-11;7,5166;0,003558462;0,169182902;0,140256134
2010-05-12;7,4638;-0,00704924;0,171278421;0,102767759
2010-05-13;7,4937;0,003998;0,171029464;0,128672286
2010-05-14;7,5488;0,007325943;0,172040457;0,221005549
2010-05-17;7,557;0,001085676;0,171959576;0,226792572
2010-05-18;7,6874;0,017108339;0,179223338;0,214477105
2010-05-19;7,785;0,01261618;0,182307327;0,211815739
2010-05-20;7,9563;0,021765262;0,190783936;0,16362754
2010-05-21;7,8549;-0,012826527;0,196988477;0,20645554
2010-05-24;7,843;-0,001516127;0,194309265;0,219358969
2010-05-25;7,8336;-0,00119924;0,194681017;0,234127794
2010-05-26;7,7678;-0,00843519;0,19647533;0,2338029
2010-05-27;7,5663;-0,026282808;0,21503055;0,106075968
2010-05-28;7,6325;0,008711269;0,21312301;0,122381387
2010-05-31;7,67;0,00490117;0,205290674;0,122283783
2010-06-01;7,7235;0,006951014;0,203522483;0,145050572
2010-06-02;7,6603;-0,008216482;0,204431658;0,124281614
2010-06-03;7,6925;0,004194681;0,20460153;0,167722817
2010-06-04;7,7923;0,012890238;0,207792678;0,125677205
2010-06-07;7,8181;0,003305492;0,197176405;0,120256674
2010-06-08;7,751;-0,008619691;0,198516098;0,135560988
2010-06-09;7,8025;0,006622328;0,189184844;0,112077375
2010-06-10;7,7069;-0,012328164;0,186380109;0,092113681
2010-06-11;7,685;-0,002845655;0,170398192;0,113139763
2010-06-14;7,695;0,00130039;0,170194071;0,124348785
2010-06-15;7,596;-0,012948974;0,174267562;0,130406897
2010-06-16;7,605;0,001184133;0,173927887;0,134527864
2010-06-17;7,577;-0,003688583;0,172930142;0,159312796
2010-06-18;7,4805;-0,012817708;0,177907541;0,10430004
2010-06-21;7,5106;0,004015721;0,168585206;0,128970399
2010-06-22;7,5763;0,008709598;0,165584465;0,150566369
2010-06-23;7,5305;-0,006063513;0,146923933;0,135605445
2010-06-24;7,6113;0,010672544;0,148189354;0,130420641
2010-06-25;7,625;0,001798337;0,148528299;0,133037413
2010-06-28;7,5725;-0,006909059;0,149686561;0,103190161
2010-06-29;7,6788;0,013940021;0,155626418;0,122716757
2010-06-30;7,671;-0,0010163;0,128983295;0,127918451
2010-07-01;7,7398;0,008928862;0,129135563;0,089089733
2010-07-02;7,7364;-0,000439384;0,12833538;0,103728056
2010-07-05;7,7528;0,002117605;0,126558662;0,103815425
2010-07-06;7,6568;-0,012459927;0,13032598;0,098764132
2010-07-07;7,6142;-0,005579217;0,13071128;0,097857279
2010-07-08;7,5716;-0,005610519;0,123615263;0,101399195
2010-07-09;7,5988;0,003585934;0,123730471;0,116438296
2010-07-12;7,6151;0,002142778;0,121540842;0,121780801
2010-07-13;7,528;-0,011503716;0,123688617;0,125185609
2010-07-14;7,5215;-0,000863816;0,118138588;0,126231264
2010-07-15;7,55;0,003781977;0,11896225;0,160425959
2010-07-16;7,6105;0,007981309;0,122144038;0,133120216
2010-07-19;7,6515;0,005372834;0,115886897;0,105800631
2010-07-20;7,56;-0,012030517;0,122508364;0,10748774
2010-07-21;7,546;-0,001853569;0,122087175;0,127306059
2010-07-22;7,4365;-0,014617313;0,124249793;0,095578061
2010-07-23;7,4345;-0,00026898;0,123412555;0,092792052
2010-07-26;7,342;-0,012520043;0,125354791;0,05278238
2010-07-27;7,3281;-0,001895012;0,124346162;0,056341327
2010-07-28;7,3555;0,003732059;0,119045991;0,03417469
2010-07-29;7,3288;-0,003636541;0,118736198;0,032641853
2010-07-30;7,2972;-0,004321079;0,117772724;0,02859009
2010-08-02;7,3027;0,00075343;0,105935191;0,023632318
2010-08-03;7,2748;-0,003827822;0,106013972;0,053043569
2010-08-04;7,2658;-0,001237913;0,099210848;0,116896915
2010-08-05;7,2473;-0,002549422;0,098934845;0,11370103
2010-08-06;7,225;-0,003081752;0,097573852;0,107214116
2010-08-09;7,1872;-0,005245568;0,092530039;0,105698218
2010-08-10;7,2139;0,003708054;0,094173931;0,106545386
2010-08-11;7,3075;0,012891498;0,105360106;0,036869659
2010-08-12;7,3037;-0,000520149;0,104028975;0,042594512
2010-08-13;7,307;0,000451724;0,103496348;0,052782564
2010-08-16;7,2713;-0,0048977;0,098760116;0,047224112
2010-08-17;7,2671;-0,00057778;0,098782924;0,042744623
2010-08-18;7,2742;0,000976529;0,097570844;0,077561698
2010-08-19;7,289;0,002032521;0,09300057;0,08099634
2010-08-20;7,3175;0,003902377;0,091873476;0,076075539
2010-08-23;7,37;0,007148967;0,089602405;0,064830559
2010-08-24;7,3741;0,000556155;0,089708906;0,070993819
2010-08-25;7,3298;-0,00602563;0,079066647;0,091924284
2010-08-26;7,3155;-0,001952846;0,079177094;0,110042614
2010-08-27;7,3102;-0,000724752;0,068319681;0,11178941
2010-08-30;7,3486;0,005239186;0,070242567;0,111334331
2010-08-31;7,374;0,003450481;0,070089523;0,119979205
2010-09-01;7,3032;-0,009647692;0,076057537;0,107205387
2010-09-02;7,2372;-0,009078217;0,080359275;0,086326651
2010-09-03;7,1953;-0,005806356;0,082168635;0,083032686
2010-09-06;7,2324;0,005142896;0,083459906;0,086198368
2010-09-07;7,2728;0,005570431;0,085462967;0,042738654
2010-09-08;7,2358;-0,005100434;0,086700669;0,067355691
2010-09-09;7,227;-0,001216915;0,086199138;0,102340044
2010-09-10;7,1913;-0,00495205;0,086008041;0,099150791
2010-09-13;7,1286;-0,0087571;0,089568474;0,075080588
2010-09-14;7,0871;-0,005838632;0,078813502;0,108628679
2010-09-15;7,1023;0,002142445;0,079561987;0,105111588
2010-09-16;7,1518;0,006945398;0,083683568;0,084622324
2010-09-17;7,1407;-0,001553263;0,082625694;0,086651716
2010-09-20;7,1363;-0,000616376;0,082624881;0,086987531
2010-09-21;7,0535;-0,011670487;0,089587682;0,07871777
2010-09-22;7,0426;-0,001546527;0,088884002;0,094050563
2010-09-23;7,0597;0,002425138;0,088037338;0,086384819
2010-09-24;7,019;-0,0057818;0,084006527;0,08419014
2010-09-27;7,0158;-0,000456009;0,083728267;0,117588165
2010-09-28;6,9442;-0,01025797;0,086976237;0,143233777
2010-09-29;6,972;0,003995349;0,089304667;0,134840111
2010-09-30;6,963;-0,001291712;0,089234561;0,144668138
2010-10-01;6,9309;-0,004620741;0,086101964;0,147109827
2010-10-04;6,9922;0,008805567;0,091682534;0,126879532
2010-10-05;6,8888;-0,014898338;0,097725781;0,077939425
2010-10-06;6,857;-0,004626876;0,095447816;0,080494486
2010-10-07;6,8843;0,003973428;0,096706189;0,069559605
2010-10-08;6,84;-0,006455725;0,09481345;0,101477465
2010-10-11;6,869;0,004230804;0,093683944;0,103907444
2010-10-12;6,854;-0,002186112;0,09323163;0,134542352
2010-10-13;6,8168;-0,00544227;0,093718417;0,124688704
2010-10-14;6,7798;-0,005442551;0,093876114;0,093780297
2010-10-15;6,8413;0,009030169;0,098379209;0,126599916
2010-10-18;6,8763;0,005102945;0,099732565;0,127928134
2010-10-19;6,9678;0,01321882;0,109818806;0,08381547
2010-10-20;6,9483;-0,002802511;0,106790223;0,141245312
2010-10-21;6,9887;0,005797534;0,109156117;0,163344059
2010-10-22;6,9385;-0,007208946;0,111044764;0,150557209
2010-10-25;6,9274;-0,00160105;0,105256274;0,153677727
2010-10-26;6,9553;0,004019396;0,106335407;0,173751556
2010-10-27;7,0714;0,016554521;0,119646212;0,064785843
2010-10-28;7,0083;-0,008963319;0,121776009;0,065246182
2010-10-29;6,999;-0,001327879;0,121839549;0,054397336
2010-11-01;6,9749;-0,003449291;0,117541748;0,114699537
2010-11-02;6,8973;-0,01118796;0,122345853;0,126790328
2010-11-03;6,8673;-0,004359015;0,122979463;0,121684962
2010-11-04;6,805;-0,00911338;0,125435279;0,091512677
2010-11-05;6,7749;-0,00443303;0,121647771;0,056200646
2010-11-08;6,8256;0,007455643;0,115721816;0,054274334
2010-11-09;6,8863;0,008853681;0,118517164;0,047012881
2010-11-10;6,8871;0,000116166;0,117820658;0,06351904
2010-11-11;6,938;0,007363452;0,118012007;0,090265786
2010-11-12;6,965;0,003884059;0,117900184;0,090281674
2010-11-15;6,9916;0,003811821;0,11796126;0,08706022
2010-11-16;7,0415;0,007111787;0,11766355;0,140479161
2010-11-17;7,0235;-0,002559546;0,116201464;0,152023279
2010-11-18;6,9749;-0,006943679;0,116345041;0,142113875
2010-11-19;7,0021;0,003892113;0,115920437;0,173786241
2010-11-22;6,9999;-0,000314241;0,108002409;0,186656694
2010-11-23;7,1147;0,016267203;0,119296931;0,146307173
2010-11-24;7,0665;-0,006797758;0,120704295;0,160823867
2010-11-25;7,0415;-0,003544092;0,118720564;0,202850625
2010-11-26;7,153;0,015710633;0,128066728;0,109251982
2010-11-29;7,1119;-0,005762412;0,12973216;0,125879708
2010-11-30;7,1032;-0,001224051;0,118580442;0,153238402
2010-12-01;7,0247;-0,011112877;0,120585431;0,145455336
2010-12-02;6,8976;-0,018258985;0,134460376;0,075001591
2010-12-03;6,876;-0,003136437;0,134391749;0,072260298
2010-12-06;6,8813;0,0007705;0,129564102;0,075706428
2010-12-07;6,9233;0,006084947;0,130217912;0,044398998
2010-12-08;6,9198;-0,000505667;0,126300724;0,062704698
2010-12-09;6,8741;-0,006626142;0,127471234;0,050085311
2010-12-10;6,8655;-0,001251856;0,125451198;0,070615289
2010-12-13;6,8379;-0,004028203;0,122677341;0,079328071
2010-12-14;6,8381;2,92483E-05;0,122674481;0,080448149
2010-12-15;6,8637;0,00373674;0,120740636;0,074959674
2010-12-16;6,8386;-0,003663623;0,120249185;0,080376195
2010-12-17;6,88;0,00603562;0,121386692;0,031482489
2010-12-20;6,8388;-0,006006374;0,119601677;0,037541991
2010-12-21;6,8261;-0,001858777;0,119537032;0,054964015
2010-12-22;6,7961;-0,004404582;0,118475924;0,055219543
2010-12-23;6,7544;-0,006154774;0,118327148;0,053882421
2010-12-24;6,738;-0,002430999;0,118293402;0,055773822
2010-12-27;6,7378;-2,96828E-05;0,102006619;0,055016733
2010-12-28;6,6769;-0,009079654;0,103375685;0,060651702
2010-12-29;6,6524;-0,003676116;0,103393095;0,057850821
2010-12-30;6,6379;-0,002182043;0,083445622;0,098594071
2010-12-31;6,6291;-0,0013266;0,083140506;0,088662137
2011-01-03;6,6275;-0,000241389;0,083421817;0,080617065
2011-01-04;6,6688;0,006212275;0,083596837;0,083977921
2011-01-05;6,6959;0,004055465;0,065937943;0,128918227
2011-01-06;6,7919;0,014235327;0,082421304;0,091466441
2011-01-07;6,8045;0,001853432;0,082680333;0,123796329
2011-01-10;6,8192;0,002158005;0,08021283;0,14184923
2011-01-11;6,8805;0,008949161;0,086016014;0,128908708
2011-01-12;6,8308;-0,007249527;0,086545411;0,127583704
2011-01-13;6,8441;0,00194517;0,086765043;0,135196083
2011-01-14;6,9351;0,013208506;0,095788364;0,137452113
2011-01-17;6,8953;-0,005755453;0,097967404;0,146483918
2011-01-18;6,9067;0,001651935;0,097408394;0,149715003
2011-01-19;6,9931;0,012431994;0,104041642;0,131645166
2011-01-20;7,0815;0,012561801;0,109553145;0,094291518
2011-01-21;7,0568;-0,003494059;0,108033708;0,147247992
2011-01-24;7,0021;-0,007781587;0,111582061;0,115133014
2011-01-25;7,0593;0,008135792;0,112249507;0,147100113
2011-01-26;7,0702;0,001542872;0,109164474;0,150480087
2011-01-27;7,0622;-0,00113215;0,108679419;0,162986753
2011-01-28;7,18;0,016542765;0,118208056;0,135137081
2011-01-31;7,1855;0,000765723;0,111627282;0,139183219
2011-02-01;7,1212;-0,008988856;0,116366158;0,12437602
2011-02-02;7,166;0,006271368;0,115592411;0,119197659
2011-02-03;7,2647;0,013679383;0,119335333;0,086367918
2011-02-04;7,2531;-0,001598039;0,119920115;0,084754762
2011-02-07;7,2342;-0,002609183;0,121340742;0,079501793
2011-02-08;7,1943;-0,005530735;0,124695067;0,054961943
2011-02-09;7,2137;0,00269295;0,118759536;0,119989065
2011-02-10;7,275;0,008461817;0,120279777;0,133527541
2011-02-11;7,2788;0,0005222;0,120489939;0,129812654
2011-02-14;7,2881;0,001276868;0,118693884;0,128705185
2011-02-15;7,3365;0,006619009;0,114786208;0,108365702
2011-02-16;7,2571;-0,01088159;0,123260242;0,098148785
2011-02-17;7,1642;-0,012883899;0,127221774;0,07822344
2011-02-18;7,142;-0,003103552;0,125881178;0,078208123
2011-02-21;7,1478;0,000811768;0,125896925;0,073728868
2011-02-22;7,1639;0,002249908;0,120348591;0,087269825
2011-02-23;7,1117;-0,00731321;0,116612191;0,127740404
2011-02-24;7,0475;-0,009068371;0,119887981;0,150915789
2011-02-25;7,0245;-0,003268906;0,117570797;0,151425032
2011-02-28;6,9687;-0,007975345;0,11714544;0,149524371
2011-03-01;6,9992;0,004367163;0,118049163;0,140146196
2011-03-02;6,8775;-0,017540643;0,130454888;0,066114135
2011-03-03;6,9161;0,005596813;0,118506252;0,086946612
2011-03-04;6,8765;-0,005742225;0,118982056;0,089887024
2011-03-07;6,8756;-0,000130889;0,116581787;0,110931364
2011-03-08;6,8786;0,00043623;0,11384175;0,199616338
2011-03-09;6,8619;-0,002430772;0,101261375;0,219266802
2011-03-10;6,924;0,009009266;0,107778853;0,219429892
2011-03-11;6,8798;-0,006404056;0,108736248;0,258625047
2011-03-14;6,8181;-0,009008741;0,110510603;0,250778345
2011-03-15;6,965;0,021316767;0,133666602;0,205376303
2011-03-16;7,0909;0,017914665;0,144431979;0,141574204
2011-03-17;7,1099;0,002675907;0,144859752;0,131538844
2011-03-18;6,9972;-0,01597811;0,152505343;0,104657605
2011-03-21;6,954;-0,006193035;0,150488058;0,112893092
2011-03-22;6,8974;-0,008172505;0,149030811;0,101224725
2011-03-23;6,9417;0,006402172;0,146853342;0,076019704
2011-03-24;6,869;-0,010528166;0,149785764;0,057747506
2011-03-25;6,8491;-0,002901278;0,149607343;0,084090511
2011-03-28;6,8671;0,002624635;0,149722783;0,087704675
2011-03-29;6,855;-0,001763579;0,148544071;0,094195482
2011-03-30;6,8228;-0,004708368;0,146781777;0,095362398
2011-03-31;6,7743;-0,007133904;0,14786565;0,091418301
2011-04-01;6,6978;-0,011356926;0,149877681;0,060362322
2011-04-04;6,7199;0,003294159;0,149445239;0,085446277
2011-04-05;6,7255;0,000832999;0,139640558;0,108850745
2011-04-06;6,6855;-0,00596527;0,138741494;0,10829884
2011-04-07;6,6655;-0,002996033;0,138086439;0,09212224
2011-04-08;6,637;-0,004284915;0,138357379;0,095833923
2011-04-11;6,6873;0,007550151;0,141320759;0,093739795
2011-04-12;6,7433;0,008339214;0,14454467;0,09762383
2011-04-13;6,8119;0,010121663;0,145407953;0,086534785
2011-04-14;6,8313;0,00284391;0,144504392;0,090709769
2011-04-15;6,7981;-0,004871831;0,14237723;0,09255261
2011-04-18;6,8397;0,00610071;0,124715111;0,073182773
2011-04-19;6,822;-0,002591187;0,107606876;0,084113408
2011-04-20;6,7743;-0,007016644;0,107959236;0,100911716
2011-04-21;6,718;-0,008345549;0,099656724;0,104216837
2011-04-22;6,7197;0,000253019;0,098654083;0,098462017
2011-04-25;6,7361;0,002437612;0,096677706;0,116765623
2011-04-26;6,6755;-0,009037015;0,096694846;0,118395502
2011-04-27;6,5945;-0,01220814;0,098524744;0,074230199
2011-04-28;6,5983;0,000576072;0,098704098;0,074808846
2011-04-29;6,5686;-0,00451132;0,098100475;0,063995396
2011-05-02;6,609;0,006131637;0,101456705;0,061965848
2011-05-03;6,6394;0,004589241;0,102723446;0,061040809
2011-05-04;6,6837;0,006650128;0,103610989;0,141183744
2011-05-05;6,725;0,006160199;0,09906114;0,14385338
2011-05-06;6,7051;-0,002963495;0,098973317;0,145624309
2011-05-09;6,7217;0,002472668;0,09928332;0,164524736
2011-05-10;6,7434;0,00322315;0,09771038;0,195849828
2011-05-11;6,8844;0,020693734;0,117039169;0,159317696
2011-05-12;6,8979;0,001959035;0,115486078;0,165725486
2011-05-13;7,0206;0,017631667;0,125368518;0,089072588
2011-05-16;7,001;-0,002795688;0,124414004;0,158255792
2011-05-17;6,9535;-0,006807866;0,123745855;0,155770033
2011-05-18;6,9113;-0,006087377;0,125545957;0,146185905
2011-05-19;6,8692;-0,006110102;0,126187337;0,161363676
2011-05-20;6,9147;0,006601929;0,126444161;0,162681835
2011-05-23;7,0215;0,01532729;0,134772154;0,098353916
2011-05-24;6,98;-0,005927954;0,134089277;0,154171175
2011-05-25;7,0252;0,006454768;0,131030918;0,146946025
